day,ts_utc_day,n_samples,n_out_of_range,n_hours,solar_v_avg,solar_v_max,solar2_v_avg,solar2_v_max,solar3_v_avg,solar3_v_max,battery_v_avg,battery_v_min,battery_v_max,battery2_v_min,battery2_v_max,lipo_v_avg,lipo_v_min,lipo_v_max,lipo2_v_avg,lipo2_v_min,lipo2_v_max,current_a_avg,current_a_chA_avg,current_a_chB_avg,current2_a_avg,power_w_avg,power_w_max,load_v_avg,load1_v_avg,load2_v_avg,wind_v_avg,temp_c_avg,temp_c_min,temp_c_max,voltage_adc_avg,digital_adc_avg,energy_wh,boot_count_min,boot_count_max,solar_v_n_oor,solar2_v_n_oor,solar3_v_n_oor,battery_v_n_oor,battery2_v_n_oor,lipo_v_n_oor,lipo2_v_n_oor,current_a_n_oor,current_a_chA_n_oor,current_a_chB_n_oor,current2_a_n_oor,power_w_n_oor,load_v_n_oor,load1_v_n_oor,load2_v_n_oor,temp_c_n_oor,scaled_channels
2020-08-20,2020-08-20T00:00:00Z,685.0,0.0,24.0,8.596,21.28,3.482,12.49,,,13.457,12.61,15.25,,,4.05,3.94,4.14,,,,0.339,,,,5.336,46.9,12.817,,,0.864,32.454,31.0,34.4,,,1.94,10517.0,11209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-08-21,2020-08-21T00:00:00Z,666.0,0.0,24.0,8.548,21.17,4.055,12.72,,,13.476,12.62,15.3,,,4.07,3.99,4.14,,,,0.372,,,,5.855,53.9,12.835,,,3.092,33.584,31.8,35.8,,,1.902,11210.0,11914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-08-22,2020-08-22T00:00:00Z,707.0,0.0,24.0,8.134,21.45,3.522,12.8,,,13.303,12.6,15.29,,,4.059,3.98,4.14,,,,0.333,,,,5.19,55.94,12.667,,,1.542,33.305,31.4,35.5,,,2.05,11915.0,12624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-08-23,2020-08-23T00:00:00Z,700.0,0.0,24.0,7.475,21.19,3.238,12.5,,,13.287,12.6,15.27,,,4.056,3.98,4.14,,,,0.33,,,,5.033,56.81,12.65,,,1.163,32.143,30.1,34.9,,,1.985,12625.0,13333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-08-24,2020-08-24T00:00:00Z,589.0,6.0,23.0,7.776,21.73,3.297,12.57,,,13.851,12.73,18.94,,,3.859,2.65,4.14,,,,-2.346,,,,4.697,53.33,13.217,,,1.549,31.527,27.3,56.6,,,1.784,1.0,13676.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2020-08-25,2020-08-25T00:00:00Z,1.0,1.0,1.0,0.5,0.5,0.0,0.0,,,16.69,16.69,16.69,,,2.9,2.9,2.9,,,,-3.06,,,,-1.52,-1.52,16.13,,,0.0,29.2,29.2,29.2,,,-0.001,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-08-26,2020-08-26T00:00:00Z,1.0,1.0,1.0,18.52,18.52,3.62,3.62,,,18.43,18.43,18.43,,,2.72,2.72,2.72,,,,-1.88,,,,-34.84,-34.84,17.85,,,0.2,61.0,61.0,61.0,,,-0.019,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2020-08-29,2020-08-29T00:00:00Z,1.0,1.0,1.0,19.37,19.37,19.5,19.5,,,18.79,18.79,18.79,,,6.84,6.84,6.84,,,,-1.65,,,,-31.96,-31.96,0.0,,,0.0,,,,,,-0.018,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-09-01,2020-09-01T00:00:00Z,1.0,1.0,1.0,17.57,17.57,3.65,3.65,,,17.48,17.48,17.48,,,2.83,2.83,2.83,,,,-2.59,,,,-45.55,-45.55,16.93,,,8.5,63.0,63.0,63.0,,,-0.025,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2020-09-02,2020-09-02T00:00:00Z,1.0,1.0,1.0,17.5,17.5,3.66,3.66,,,17.42,17.42,17.42,,,2.83,2.83,2.83,,,,-2.61,,,,-45.69,-45.69,16.87,,,0.0,62.5,62.5,62.5,,,-0.025,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2020-09-05,2020-09-05T00:00:00Z,2.0,2.0,2.0,5.91,6.18,0.74,1.48,,,16.785,16.78,16.79,,,2.91,2.91,2.91,,,,-3.14,,,,-18.545,-17.7,16.22,,,0.0,33.35,33.3,33.4,,,-0.021,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-09-06,2020-09-06T00:00:00Z,2.0,2.0,2.0,2.295,4.13,0.0,0.0,,,16.79,16.78,16.8,,,2.91,2.91,2.91,,,,-3.14,,,,-7.205,-1.44,16.22,,,0.0,33.4,33.4,33.4,,,-0.008,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-09-09,2020-09-09T00:00:00Z,1.0,1.0,1.0,17.64,17.64,3.6,3.6,,,17.57,17.57,17.57,,,2.83,2.83,2.83,,,,-2.53,,,,-44.63,-44.63,17.0,,,15.34,62.9,62.9,62.9,,,-0.025,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2020-09-11,2020-09-11T00:00:00Z,2.0,2.0,2.0,9.365,18.27,1.815,3.63,,,17.495,16.75,18.24,,,2.825,2.75,2.9,,,,-2.59,,,,-19.695,-1.42,16.91,,,0.0,47.9,33.3,62.5,,,-0.022,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2020-09-21,2020-09-21T00:00:00Z,1.0,1.0,1.0,19.15,19.15,3.63,3.63,,,18.54,18.54,18.54,,,2.71,2.71,2.71,,,,-1.83,,,,-35.15,-35.15,17.93,,,0.3,59.9,59.9,59.9,,,-0.02,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2020-09-24,2020-09-24T00:00:00Z,1.0,1.0,1.0,17.71,17.71,3.66,3.66,,,17.63,17.63,17.63,,,2.83,2.83,2.83,,,,-2.54,,,,-44.91,-44.91,17.06,,,0.0,62.5,62.5,62.5,,,-0.025,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2020-09-30,2020-09-30T00:00:00Z,1.0,1.0,1.0,18.45,18.45,3.63,3.63,,,18.37,18.37,18.37,,,2.72,2.72,2.72,,,,-1.89,,,,-34.81,-34.81,17.78,,,0.23,59.7,59.7,59.7,,,-0.019,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2020-10-01,2020-10-01T00:00:00Z,1.0,1.0,1.0,123.0,123.0,,,,,456.0,456.0,456.0,,,,,,,,,789.0,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-10-02,2020-10-02T00:00:00Z,1.0,1.0,1.0,19.12,19.12,3.62,3.62,,,18.51,18.51,18.51,,,2.7,2.7,2.7,,,,-1.76,,,,-33.75,-33.75,17.9,,,0.4,59.9,59.9,59.9,,,-0.019,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2020-10-21,2020-10-21T00:00:00Z,1.0,1.0,1.0,18.49,18.49,3.63,3.63,,,18.41,18.41,18.41,,,2.72,2.72,2.72,,,,-1.87,,,,-34.67,-34.67,17.82,,,0.26,58.8,58.8,58.8,,,-0.019,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2020-10-23,2020-10-23T00:00:00Z,353.0,353.0,12.0,28.885,29.3,1.076,1.38,,,29.023,28.42,29.63,,,0.381,0.29,0.48,,,,-0.235,,,,-6.715,5.55,29.212,,,29.785,18.206,14.0,23.2,,,-1.317,15.0,367.0,0.0,0.0,0.0,353.0,0.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-10-24,2020-10-24T00:00:00Z,701.0,701.0,24.0,29.061,29.8,0.949,0.97,,,29.192,29.05,29.31,,,0.342,0.26,0.93,,,,0.024,,,,0.702,2.85,29.445,,,29.791,16.082,15.7,16.6,,,0.274,368.0,1073.0,0.0,0.0,0.0,701.0,0.0,701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-10-25,2020-10-25T00:00:00Z,556.0,556.0,20.0,29.056,29.13,0.948,0.98,,,29.2,29.12,29.31,,,0.342,0.33,0.35,,,,0.02,,,,0.578,2.68,29.444,,,29.792,16.105,15.7,16.6,,,0.178,1074.0,1639.0,0.0,0.0,0.0,556.0,0.0,556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-10-30,2020-10-30T00:00:00Z,380.0,11.0,13.0,1.18,13.93,0.368,4.35,,,12.262,-0.99,13.3,,,3.982,3.96,4.0,,,,-6.563,,,,-7.398,0.0,11.675,,,0.72,32.274,24.1,34.0,,,-1.557,3.0,382.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-10-31,2020-10-31T00:00:00Z,710.0,0.0,24.0,7.928,20.85,3.413,12.04,,,13.353,12.56,15.41,,,4.066,3.97,4.14,,,,-6.384,,,,-50.194,0.0,12.697,,,0.629,33.555,31.6,36.2,,,-19.8,383.0,1092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-11-01,2020-11-01T00:00:00Z,707.0,0.0,24.0,7.687,21.11,3.514,12.46,,,13.252,12.55,15.46,,,4.065,3.99,4.14,,,,-6.383,,,,-48.722,0.0,12.599,,,2.029,32.922,30.9,35.2,,,-19.21,1093.0,1802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-11-02,2020-11-02T00:00:00Z,590.0,0.0,24.0,7.764,21.18,3.224,12.33,,,13.34,12.57,15.33,,,4.046,3.97,4.13,,,,-6.357,,,,-48.933,0.0,12.683,,,0.216,31.644,29.8,33.4,,,-17.614,1803.0,2493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-11-03,2020-11-03T00:00:00Z,526.0,0.0,24.0,7.793,21.13,3.039,12.37,,,13.36,12.56,15.25,,,4.051,3.96,4.13,,,,-6.356,,,,-49.02,0.0,12.698,,,0.086,32.046,30.5,33.8,,,-15.571,2494.0,3178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-11-04,2020-11-04T00:00:00Z,700.0,0.0,24.0,7.724,20.92,2.982,12.26,,,13.272,12.54,15.36,,,4.061,3.96,4.14,,,,-6.361,,,,-48.639,0.0,12.623,,,1.699,32.302,30.5,34.3,,,-18.622,3181.0,3887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-11-05,2020-11-05T00:00:00Z,488.0,0.0,24.0,7.777,20.71,3.395,12.02,,,13.319,12.54,15.41,,,4.043,3.94,4.13,,,,-6.375,,,,-49.218,0.0,12.67,,,1.616,32.881,31.1,35.0,,,-15.911,3888.0,4564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-11-06,2020-11-06T00:00:00Z,608.0,0.0,24.0,7.161,20.83,2.113,4.61,,,13.216,12.53,15.3,,,4.018,3.93,4.12,,,,-6.311,,,,-44.401,0.0,12.565,,,0.28,31.714,30.1,33.3,,,-14.215,4567.0,5259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-11-07,2020-11-07T00:00:00Z,681.0,0.0,24.0,7.98,21.24,3.354,12.37,,,13.374,12.55,15.53,,,4.066,3.99,4.14,,,,-6.376,,,,-50.407,0.0,12.719,,,2.562,32.943,30.8,35.0,,,-19.918,5260.0,5966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-11-08,2020-11-08T00:00:00Z,266.0,0.0,12.0,14.45,21.08,5.786,12.51,,,14.096,12.69,15.5,,,4.105,3.99,4.13,,,,-6.32,,,,-91.077,0.0,13.414,,,0.973,33.026,32.0,34.2,,,-13.844,5967.0,6290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-11-09,2020-11-09T00:00:00Z,10.0,10.0,2.0,0.497,1.9,0.0,0.0,,,16.73,16.08,18.39,,,2.864,2.67,2.93,,,,-3.397,,,,-1.364,0.0,16.106,,,0.0,39.381,27.0,60.5,,,-0.012,1.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
2020-11-27,2020-11-27T00:00:00Z,2.0,2.0,1.0,29.585,29.75,0.0,0.0,,,29.8,29.8,29.8,,,0.27,0.27,0.27,,,,0.04,,,,1.095,1.37,24.655,,,29.8,31.5,31.3,31.7,,,0.001,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
